#name, A, B, C, D, E, F
NODE_0000048, 8.90325553874183e-11, 1.993228047426806e-05, 1.3503826127093386e-09, 0.9999800419121876, 6.948165935037383e-10, 2.3673106299509467e-08
NODE_0000051, 8.889207279866543e-11, 1.925142455531902e-05, 1.3483934391711877e-09, 0.999980722852995, 6.939128879862472e-10, 2.3591251295204396e-08
KJ501270/2002/USA/NJ/Unknown/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501375/2002/USA/NJ/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000144, 8.902852496311128e-11, 1.9906996298531582e-05, 1.3503672908337692e-09, 0.9999800671967378, 6.948068818967027e-10, 2.367276098018892e-08
KX547538/2001/USA/NY/Nassau/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000145, 8.889194456948553e-11, 1.925059096982391e-05, 1.3483929478382276e-09, 0.9999807236865853, 6.939125698975879e-10, 2.3591247346580718e-08
KX547179/2002/USA/NY/Richmond/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KX547484/2002/USA/NY/Genesee/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000147, 8.889968418793437e-11, 1.9299123171449554e-05, 1.3484243058627933e-09, 0.999980675153624, 6.939320563555428e-10, 2.3591948633362594e-08
HM756663/2001/USA/NY/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000148, 8.916887363834426e-11, 2.0610368232886682e-05, 1.3523599722908417e-09, 0.9999793637396158, 6.957117349441396e-10, 2.3754910661941744e-08
NODE_0000053, 8.903532437998184e-11, 1.995246253909872e-05, 1.3503969967329816e-09, 0.9999800217297458, 6.948248901398212e-10, 2.367345798365338e-08
HM488246/2001/USA/NY/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000150, 8.902862716557434e-11, 1.990768358582295e-05, 1.3503676857251916e-09, 0.9999800665094464, 6.948071363583864e-10, 2.3672764395717164e-08
HM488247/2001/USA/NY/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000055, 8.889194805159837e-11, 1.9250613628767153e-05, 1.348392961166747e-09, 0.9999807236639263, 6.93912578534124e-10, 2.3591247433893016e-08
HM488175/2003/USA/CT/Hartford/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HM756653/2003/USA/CT/Middlesex/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000154, 8.903532437998184e-11, 1.995246253909872e-05, 1.3503969967329816e-09, 0.9999800217297458, 6.948248901398212e-10, 2.367345798365338e-08
HM756661/2001/USA/NY/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000157, 8.902862716557434e-11, 1.990768358582295e-05, 1.3503676857251916e-09, 0.9999800665094464, 6.948071363583864e-10, 2.3672764395717164e-08
KX547261/2002/USA/NY/Queens/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000044, 8.889194805159837e-11, 1.9250613628767153e-05, 1.348392961166747e-09, 0.9999807236639263, 6.93912578534124e-10, 2.3591247433893016e-08
KX547194/2002/USA/NY/New_York/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
DQ164188/2003/USA/NY/Westchester/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000113, 8.889611467385804e-11, 1.9274830001329926e-05, 1.348410236381381e-09, 0.9999806994471631, 6.939233311978555e-10, 2.359160596126211e-08
HQ671718/2001/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000114, 8.916542298369613e-11, 2.0586544878805496e-05, 1.3523449204850197e-09, 0.9999793875633489, 6.957026049551001e-10, 2.3754559395402026e-08
NODE_0000116, 8.903915832380452e-11, 1.9978150384200512e-05, 1.3504135124691563e-09, 0.9999799960415082, 6.948349700162359e-10, 2.3673820018573645e-08
AF404755/2000/USA/NY/Oswego/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000117, 8.917966777100961e-11, 2.0685040224786253e-05, 1.3524068120486505e-09, 0.9999792890664707, 6.957402156368934e-10, 2.3755977720705286e-08
NODE_0000118, 8.917651248624982e-11, 2.0663207740957712e-05, 1.3523929057967978e-09, 0.9999793108993213, 6.957318234943874e-10, 2.375563657173294e-08
NODE_0000119, 8.90322487876937e-11, 1.993188756565584e-05, 1.3503833853940287e-09, 0.9999800423050823, 6.948166891619539e-10, 2.367311950952581e-08
KJ501379/2001/USA/WI/Dane/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000120, 8.889207070013828e-11, 1.925141160164876e-05, 1.3483934327436087e-09, 0.9999807228659487, 6.939128832786137e-10, 2.359125129613202e-08
KJ501468/2001/USA/MS/Adams/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501473/2001/USA/IL/Dupage/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000140, 8.905579328002481e-11, 2.008944329419668e-05, 1.350486808118336e-09, 0.999979884746693, 6.948792346173867e-10, 2.367559093175218e-08
KJ501233/2001/USA/AR/Union/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000122, 8.986022177036006e-11, 2.3872804137339034e-05, 1.3625802817918482e-09, 0.9999761008690242, 7.003359990442031e-10, 2.4174061860379624e-08
NODE_0000172, 8.89121653692854e-11, 1.9381338400740406e-05, 1.348481801976088e-09, 0.9999805929368731, 6.939663101650257e-10, 2.359336598848605e-08
KJ501320/2003/USA/MD/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
DQ983578/2003/USA/FL/Indian_River/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000124, 5.925002126536391e-10, 0.00011259397865813791, 8.43012032648583e-09, 0.9998872478633912, 4.3676380836830495e-09, 1.4476769197687755e-07
MH643887/2018/Brazil/BRA/ES/Sao_Mateus/NY99/unknown/Horse, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000125, 1.0965681029134513e-10, 2.70606511273355e-05, 1.6579682634376287e-09, 0.9999729074589866, 8.52730065386946e-10, 2.926953077386482e-08
KJ501489/2002/USA/VA/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501492/2005/USA/WI/Unknown/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000126, 8.917966941383796e-11, 2.0685051700358796e-05, 1.3524068183449414e-09, 0.9999792890549952, 6.957402197148866e-10, 2.3755977760124366e-08
NODE_0000127, 8.903940495938065e-11, 1.997981183843371e-05, 1.3504144599261443e-09, 0.9999799943800444, 6.948355823300004e-10, 2.367382778015976e-08
DQ164202/2002/USA/OH/Licking/NY99/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000128, 8.917247752680267e-11, 2.0635264984089174e-05, 1.3523756062376272e-09, 0.99997933884248, 6.957212422036603e-10, 2.3755266458039487e-08
NODE_0000137, 8.889565356216728e-11, 1.9274601022673804e-05, 1.3484089832549684e-09, 0.9999806996761461, 6.939223418433477e-10, 2.3591604378725878e-08
KJ501317/2001/USA/MD/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501393/2001/USA/VA/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000179, 8.91758120254745e-11, 2.0658316310257556e-05, 1.3523902038511083e-09, 0.9999793157907798, 6.957300802153252e-10, 2.375561385795461e-08
NODE_0000135, 8.889577031998145e-11, 1.9275360994104412e-05, 1.3484094319539605e-09, 0.99998069891617, 6.939226318313812e-10, 2.3591608087870293e-08
MH166886/2001/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MH170276/2001/USA/GA/Dekalb/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000183, 8.917569554674878e-11, 2.0657522626631515e-05, 1.3523897647836683e-09, 0.9999793165844679, 6.957297947719147e-10, 2.3755610328250816e-08
NODE_0000132, 8.903221998518917e-11, 1.9931693962735868e-05, 1.3503832752599447e-09, 0.9999800424986864, 6.948166177848125e-10, 2.3673118792418897e-08
KJ501332/2001/USA/VA/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000133, 8.889206971926195e-11, 1.925140521881932e-05, 1.3483934289904512e-09, 0.9999807228723315, 6.939128808460991e-10, 2.3591251272358428e-08
MH166887/2002/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
MH166899/2002/USA/VA/Norfolk/NY99/unknown/Mosquito-unknown, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000188, 8.903568061363348e-11, 1.995485988023525e-05, 1.3503983657925659e-09, 0.9999800193323906, 6.948257747626977e-10, 2.3673469291494276e-08
KJ501516/2001/USA/OH/Wood/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000194, 8.903209994287153e-11, 1.9930904217840696e-05, 1.3503828231214845e-09, 0.9999800432884356, 6.948163236867127e-10, 2.3673115196427073e-08
KJ501362/2001/USA/OH/Cuyahoga/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000198, 8.903197837329948e-11, 1.993008662056527e-05, 1.3503823557443075e-09, 0.9999800441060377, 6.948160217127379e-10, 2.3673111352277564e-08
KJ501394/2001/USA/VA/Unknown/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000138, 8.903197036740264e-11, 1.9930032769863724e-05, 1.350382325109442e-09, 0.9999800441598886, 6.948160018632817e-10, 2.3673111152399503e-08
KX547428/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000139, 8.903185679817944e-11, 1.992926899058677e-05, 1.3503818883297978e-09, 0.9999800449236725, 6.948157197189918e-10, 2.3673107507179616e-08
KX547414/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000203, 8.902850959022713e-11, 1.9906893744388873e-05, 1.3503672336176265e-09, 0.9999800672992925, 6.948068442791872e-10, 2.3672760651164412e-08
KX547301/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000206, 8.88919440498534e-11, 1.925058758875093e-05, 1.3483929458514775e-09, 0.9999807236899663, 6.939125686092403e-10, 2.359124733415797e-08
KX547252/2002/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KX547322/2003/USA/NY/Onondaga/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000142, 8.91763246618376e-11, 2.0661881861062507e-05, 1.3523921725638855e-09, 0.9999793122252092, 6.95731352453054e-10, 2.375562991977214e-08
NODE_0000146, 8.889578837691455e-11, 1.927547854554788e-05, 1.3484095010048341e-09, 0.999980698798618, 6.939226765911025e-10, 2.3591608535276143e-08
KJ501363/2001/USA/OH/Franklin/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
DQ080062/2002/USA/LA/Iberia/NY99/unknown/Mosquito-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000209, 8.918312496141052e-11, 2.070899589272425e-05, 1.3524219403244698e-09, 0.9999792651104158, 6.957493766221662e-10, 2.3756337083775307e-08
NODE_0000155, 8.917618548291961e-11, 2.0660913749307496e-05, 1.3523916382735322e-09, 0.9999793131933264, 6.957310070989258e-10, 2.375562563663871e-08
NODE_0000156, 8.889578347413773e-11, 1.927544662819753e-05, 1.3484094822565856e-09, 0.9999806988305354, 6.939226644381147e-10, 2.3591608414058677e-08
MH170263/2001/USA/GA/Wane/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
DQ080072/2001/USA/FL/Palm_Beach/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000213, 8.917570319743335e-11, 2.0657559413878433e-05, 1.35238978556428e-09, 0.9999793165476806, 6.957298100381537e-10, 2.3755610329221642e-08
NODE_0000223, 8.889576648684184e-11, 1.927533604024263e-05, 1.3484094172953502e-09, 0.999980698941124, 6.939226223296533e-10, 2.35916079924954e-08
KJ501455/2001/USA/AL/Montgomery/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
MH170273/2001/USA/GA/Lowndes/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000159, 8.916887757832458e-11, 2.061037813765514e-05, 1.352359979530079e-09, 0.9999793637297113, 6.957117410994624e-10, 2.3754910602271466e-08
NODE_0000230, 8.889552750808293e-11, 1.9273780536593794e-05, 1.3484084989904309e-09, 0.9999807004966369, 6.939220288056054e-10, 2.3591600438631815e-08
KJ501282/2001/USA/WI/Waushara/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501443/2001/USA/IL/Will/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000161, 8.889552750808293e-11, 1.9273780536593794e-05, 1.3484084989904309e-09, 0.9999807004966369, 6.939220288056054e-10, 2.3591600438631815e-08
KJ501235/2001/USA/AR/Sebastian/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501234/2001/USA/AR/Saline/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000241, 8.918072122470853e-11, 2.0683221469944334e-05, 1.3524578795096345e-09, 0.9999792908827602, 6.957609698601909e-10, 2.375837027087194e-08
NODE_0000151, 9.207287590089e-11, 2.0610022417569304e-05, 1.395804460943788e-09, 0.9999793633056119, 7.182242473024077e-10, 2.4465869123391445e-08
KX547253/2004/USA/NY/Saint_Lawrence/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000152, 8.903329173849097e-11, 1.9930076463263795e-05, 1.3504343436330446e-09, 0.9999800441137282, 6.948373944064388e-10, 2.3675503538590773e-08
DQ431697/2003/USA/FL/Hillsborough/NY99/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000153, 8.88920622099198e-11, 1.9251351892263147e-05, 1.3483934601164584e-09, 0.9999807229256501, 6.939128810560874e-10, 2.3591259090145864e-08
HM488218/2003/USA/CT/Fairfield/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HM488236/2003/USA/CT/Middlesex/NY99/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000249, 8.903581537561569e-11, 1.9955762000550323e-05, 1.3503989433174524e-09, 0.9999800184302571, 6.948261281636044e-10, 2.3673481516590278e-08
KJ501512/2001/USA/GA/Fulton/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000253, 8.903221767982323e-11, 1.993169606314788e-05, 1.3503832759075146e-09, 0.9999800424965859, 6.948166161773863e-10, 2.3673118971980125e-08
KJ501395/2001/USA/VA/Arlington/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000262, 8.903532047752607e-11, 1.9952436866680074e-05, 1.3503969821248276e-09, 0.9999800217554183, 6.948248806043875e-10, 2.367345789396904e-08
KJ501275/2001/USA/OH/Cuyahoga/NY99/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000264, 8.916528309353332e-11, 2.0585575793103176e-05, 1.352344382411345e-09, 0.9999793885324398, 6.957022572491502e-10, 2.3754555088027698e-08
NODE_0000265, 8.889540187900624e-11, 1.927296283642787e-05, 1.3484080163420127e-09, 0.999980701314342, 6.939217168164721e-10, 2.3591596509009647e-08
KJ501268/2001/USA/NJ/Ocean/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501264/2001/USA/GA/Fulton/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000268, 8.889540187900624e-11, 1.927296283642787e-05, 1.3484080163420127e-09, 0.999980701314342, 6.939217168164721e-10, 2.3591596509009647e-08
KJ501276/2002/USA/OH/Hancock/NY99/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
DQ080071/2002/USA/FL/Sumter/NY99/unknown/Horse, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000272, 8.889540678696707e-11, 1.9272994785887956e-05, 1.3484080351129943e-09, 0.9999807012823924, 6.939217289835802e-10, 2.3591596630415925e-08
KX547386/2000/USA/NY/Rockland/NY99/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000163, 1.8253306701002802e-47, 3.0828411878302733e-21, 1.2216915960274294e-41, 1.0, 5.039676071654045e-43, 3.51001910697311e-33
NODE_0002222, 4.286479702457259e-08, 0.00011593223493697077, 2.3966572433441764e-07, 0.9980225004033063, 1.558074393352099e-07, 0.001861129023795946
KX547411/2003/USA/NY/Rockland/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MH170236/2006/USA/CO/Weld/WN02/unknown/Mosquito-unknown, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0002374, 1.0419579889517773e-10, 2.1696677080122126e-05, 1.5769024344202095e-09, 0.999978273316221, 8.118534449814236e-10, 2.7513747163282038e-08
KX547458/2003/USA/NY/Suffolk/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501413/2004/USA/NC/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002380, 8.875257026971846e-11, 1.8594281129580002e-05, 1.3464076449740216e-09, 0.9999813800810297, 6.930112286168922e-10, 2.350966934195157e-08
KX547503/2002/USA/NY/Erie/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501336/2001/USA/AL/Calhoun/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002310, 8.894536081994658e-11, 1.948669841745315e-05, 1.3492036310671206e-09, 0.9999804875443197, 6.942775661384152e-10, 2.3624836392726864e-08
HQ671722/2002/USA/NY/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002311, 1.270171578828688e-10, 2.7068531472229245e-05, 1.915534042719231e-09, 0.9999728949871598, 9.863791738717778e-10, 3.345243757338826e-08
KX547384/2006/USA/NY/Richmond/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W1453/2004/USA/MN/Anoka/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000284, 8.911532592696236e-11, 2.0346640928892287e-05, 1.3514732312463726e-09, 0.9999796275060563, 6.953180717581117e-10, 2.371710814206281e-08
NODE_0002317, 1.3711318274052367e-10, 3.0159104703702967e-05, 2.064411348354288e-09, 0.99996980152312, 1.0630277242971392e-09, 3.610762410668651e-08
W1502/2005/USA/MN/Ramsey/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002318, 8.923815237569583e-11, 2.0944591864115747e-05, 1.3533913374089177e-09, 0.9999790294716587, 6.961771185195563e-10, 2.3797670450070596e-08
NODE_0000292, 8.889723125673127e-11, 1.9284799120466282e-05, 1.3484159897133258e-09, 0.9999806894778592, 6.939265572326282e-10, 2.359178070577406e-08
HM488141/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HQ705659/2003/USA/CT/Unknown/WN02/unknown/Mosquito-Aedes, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002320, 8.889723125673127e-11, 1.9284799120466282e-05, 1.3484159897133258e-09, 0.9999806894778592, 6.939265572326282e-10, 2.359178070577406e-08
HM488139/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HM488114/2002/USA/CT/Fairfield/WN02/unknown/Mosquito-Aedes, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000294, 8.943342535835152e-11, 2.1902321667642187e-05, 1.3561756724228068e-09, 0.9999780716236015, 6.974423440726958e-10, 2.3911679456213828e-08
NODE_0002308, 8.890211174188172e-11, 1.931637420266576e-05, 1.348437249441832e-09, 0.9999806579022497, 6.939394681688553e-10, 2.359226869955213e-08
AY795965/2002/USA/MI/Isabella/WN02/unknown/Unknown, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KX547527/2002/USA/NY/Schenectady/WN02/unknown/Horse, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002300, 2.6790433457162296e-10, 5.6296001501253526e-05, 3.959961261023836e-09, 0.9999436288720891, 2.0431138864566434e-09, 6.885543008150363e-08
JF488096/2009/USA/NY/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002301, 8.957328624415256e-11, 2.2624947456664586e-05, 1.3582152968142496e-09, 0.9999773489102382, 6.983652774994383e-10, 2.399615119378586e-08
NODE_0000298, 1.8362587999495085e-10, 3.9071655986822716e-05, 2.7449990261279402e-09, 0.9999608761439489, 1.4146751478348759e-09, 4.7856764338340456e-08
KX547230/2002/USA/NY/Niagara/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002303, 1.8332389363006335e-10, 3.763620685435844e-05, 2.7408971182155794e-09, 0.9999623117664486, 1.4128010464838395e-09, 4.768967495116496e-08
KX547371/2007/USA/NY/Jefferson/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HM756678/2007/USA/NY/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002304, 8.904559195849128e-11, 2.0021142247028528e-05, 1.3504417338844464e-09, 0.9999799530489211, 6.948520461044704e-10, 2.3674492499931702e-08
HM488214/2003/USA/CT/Fairfield/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000309, 8.902897532413492e-11, 1.9910022429271962e-05, 1.3503690244838863e-09, 0.9999800641705893, 6.94808001250727e-10, 2.3672775472820912e-08
HM488216/2003/USA/CT/Windham/WN02/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000315, 8.889195990138753e-11, 1.9250690737309093e-05, 1.3483930065176371e-09, 0.9999807235868173, 6.939126079232487e-10, 2.359124772918677e-08
KX547439/2003/USA/NY/Niagara/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
HM756666/2003/USA/NY/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000320, 8.90396299844562e-11, 1.9978366505940337e-05, 1.3504148330846734e-09, 0.999979995825379, 6.948359963580797e-10, 2.3673824542088206e-08
NODE_0002335, 8.917006926741065e-11, 2.0618612469034217e-05, 1.3523652898505877e-09, 0.9999793554952353, 6.957149310390574e-10, 2.3755045430464785e-08
NODE_0000322, 8.889556921670038e-11, 1.9274052011500533e-05, 1.3484086593900748e-09, 0.9999807002251602, 6.939221324269817e-10, 2.3591601799583305e-08
W1383/2002/USA/MN/Redwood/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KX547314/2002/USA/NY/Broome/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002337, 8.908603301415575e-11, 2.018631888867598e-05, 1.351171923130602e-09, 0.9999797878400083, 6.951733263677144e-10, 2.370567171072159e-08
KX547245/2002/USA/NY/Nassau/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002338, 1.2533898583788333e-10, 2.675937805203629e-05, 1.8906507965369936e-09, 0.9999732046117854, 9.735418978360007e-10, 3.3020630819674845e-08
KX547331/2002/USA/NY/Oswego/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KX547513/2005/USA/NY/Suffolk/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002124, 8.917595224681195e-11, 2.0659307810490926e-05, 1.3523907522867796e-09, 0.9999793147992739, 6.957304326217623e-10, 2.375561851833317e-08
NODE_0002132, 8.90356976292915e-11, 1.9954974410457553e-05, 1.3503984311163905e-09, 0.9999800192178597, 6.948258170005138e-10, 2.3673469802941984e-08
KJ501370/2002/USA/AR/Unknown/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000330, 8.90323365265808e-11, 1.993248048969888e-05, 1.3503839260239498e-09, 0.9999800417121285, 6.948169721528912e-10, 2.3673148661734402e-08
W1411/2002/USA/MN/Benton/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000332, 8.904311150605167e-11, 1.99762589407217e-05, 1.3505800270896815e-09, 0.9999799979249957, 6.949031619652537e-10, 2.3681537406371032e-08
W1396/2002/USA/MN/Stevens/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002135, 9.866426330801484e-11, 2.128433934392486e-05, 1.494357187927109e-09, 0.9999786871658556, 7.69151322296109e-10, 2.6132627624261806e-08
W1395/2002/USA/MN/BigStone/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W1480/2005/USA/MN/St_Louis/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000334, 8.917637641327817e-11, 2.0662236938890962e-05, 1.3523926903838655e-09, 0.999979311870087, 6.957315824197869e-10, 2.375567347514633e-08
NODE_0000336, 8.905544750393513e-11, 2.0042087912866937e-05, 1.3507219457806992e-09, 0.9999799320902529, 6.949699036150252e-10, 2.3687087034218775e-08
HM488182/2002/USA/IL/Unknown/WN02/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
