strain	CO	CO_confidence	CO_entropy	country	country_confidence	country_entropy	division	division_confidence	division_entropy	state	state_confidence	state_entropy	trap	trap_confidence	trap_entropy	zone	zone_confidence	zone_entropy	is_terminal	build
NODE_0004259	Not CO	{'Not CO': 0.9999789122465897}	0.00024834410087779115	USA	{'USA': 0.999999756108105}	4.028002594218286e-06	CA/Sacramento	{'CA/Sacramento': 0.9999977484927429}	3.433687162839727e-05	CA	{'CA': 0.999998970535043}	1.7493174734083143e-05	CA/Sacramento	{'CA/Sacramento': 0.9999980760414002}	3.0168039447191268e-05	CA/Sacramento	{'CA/Sacramento': 0.9999967272648057}	4.878440545990209e-05	False	wnv
W001/2007/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W002/2007/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W003/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W004/2009/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W005/2012/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W006/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W007/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W008/2014/USA/CA/San-Diego/SW03/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W009/2015/USA/CA/San-Diego/SW03/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W010/2016/USA/CA/San-Diego/SW03/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W011/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W012/2014/USA/CA/San-Diego/SW03/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W013/2016/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W014/2014/USA/CA/San-Diego/SW03/unknown/Mosquito-Culex	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W015/2015/USA/CA/San-Diego/SW03/unknown/Mosquito-Culex	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W016/2016/USA/CA/San-Diego/SW03/unknown/mosquito	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W017/2007/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W018/2007/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W019/2007/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W020/2007/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W021/2007/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W022/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W025/2008/USA/CA/San-Diego/WN02/unknown/bird	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W026/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W027/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W028/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W029/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W030/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W031/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W032/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W033/2008/USA/CA/San-Diego/WN02/unknown/bird	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W034/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W035/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W036/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W037/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W038/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W039/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W040/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W041/2008/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W042/2009/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W043/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W044/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W045/2009/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W046/2009/USA/CA/San-Diego/WN02/unknown/bird	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W047/2009/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W048/2008/USA/CA/San-Diego/WN02/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W049/2009/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W050/2009/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W051/2009/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W053/2009/USA/CA/San-Diego/SW03/unknown/Bird-other	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W055/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W057/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	CA/San-Diego	{'CA/San-Diego': 0.9999999999999999}	-9.99866855976916e-13	True	wnv
W058/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W059/2013/USA/CA/San-Diego/WN02/unknown/Bird-crow	Not CO	{'Not CO': 1.0}	-1.000088900581841e-12	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
W060/2013/USA/CA/San-Diego/SW03/unknown/bird	Not CO	{'Not CO': 0.9999999999999999}	-9.99866855976916e-13	USA	{'USA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA	{'CA': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	CA/San-Diego	{'CA/San-Diego': 1.0}	-1.000088900581841e-12	True	wnv
